时间,水深(mm),雨量(mm)
2020/8/29 19:36,40,0
2020/8/29 19:41,40,0
2020/8/29 19:46,40,0
2020/8/29 19:51,40,0
2020/8/29 19:56,40,0
2020/8/29 20:01,40,0
2020/8/29 20:06,40,0
2020/8/29 20:11,40,0
2020/8/29 20:16,40,0
2020/8/29 20:21,40,0
2020/8/29 20:26,40,0
2020/8/29 20:31,40,0
2020/8/29 20:36,40,0
2020/8/29 20:41,40,0
2020/8/29 20:46,40,0
2020/8/29 20:51,40,0
2020/8/29 20:56,40,0
2020/8/29 21:01,40,0
2020/8/29 21:06,40,0
2020/8/29 21:11,40,0
2020/8/29 21:16,40,0
2020/8/29 21:21,40,0
2020/8/29 21:26,40,0
2020/8/29 21:31,40,0
2020/8/29 21:36,40,0
2020/8/29 21:41,40,0
2020/8/29 21:46,40,0
2020/8/29 21:51,40,0
2020/8/29 21:56,40,0
2020/8/29 22:01,40,0
2020/8/29 22:06,40,0
2020/8/29 22:11,40,0
2020/8/29 22:16,40,0
2020/8/29 22:21,40,0
2020/8/29 22:26,40,0
2020/8/29 22:31,40,0
2020/8/29 22:36,40,0
2020/8/29 22:41,40,0
2020/8/29 22:46,40,0
2020/8/29 22:51,40,0
2020/8/29 22:56,40,0
2020/8/29 23:01,40,0
2020/8/29 23:06,40,0
2020/8/29 23:11,40,0
2020/8/29 23:16,40,0
2020/8/29 23:21,40,0
2020/8/29 23:26,40,0
2020/8/29 23:31,40,0
2020/8/29 23:36,40,0
2020/8/29 23:41,40,0
2020/8/29 23:46,40,0
2020/8/29 23:51,40,0
2020/8/29 23:56,40,0
2020/8/30 0:01,40,0
2020/8/30 0:06,40,0
2020/8/30 0:11,40,0
2020/8/30 0:16,40,0
2020/8/30 0:21,40,0
2020/8/30 0:26,40,0
2020/8/30 0:31,40,0
2020/8/30 0:36,40,0
2020/8/30 0:41,40,0
2020/8/30 0:46,40,0
2020/8/30 0:51,40,0
2020/8/30 0:56,40,0
2020/8/30 1:01,40,0
2020/8/30 1:06,40,0
2020/8/30 1:11,40,0
2020/8/30 1:16,40,0
2020/8/30 1:21,40,0
2020/8/30 1:26,40,0
2020/8/30 1:31,40,0
2020/8/30 1:36,40,0
2020/8/30 1:41,40,0
2020/8/30 1:46,40,0
2020/8/30 1:51,40,0
2020/8/30 1:56,40,0
2020/8/30 2:01,40,0
2020/8/30 2:06,40,0
2020/8/30 2:11,40,0
2020/8/30 2:16,40,0
2020/8/30 2:21,40,0
2020/8/30 2:26,40,0
2020/8/30 2:31,40,0
2020/8/30 2:36,40,0
2020/8/30 2:41,40,0
2020/8/30 2:46,40,0
2020/8/30 2:51,40,0
2020/8/30 2:56,40,0
2020/8/30 3:01,40,0
2020/8/30 3:06,40,0
2020/8/30 3:11,40,0
2020/8/30 3:16,40,0
2020/8/30 3:21,40,0
2020/8/30 3:26,40,0
2020/8/30 3:31,40,0
2020/8/30 3:36,40,0
2020/8/30 3:41,40,0
2020/8/30 3:46,40,0
2020/8/30 3:51,40,0
2020/8/30 3:56,40,0
2020/8/30 4:01,40,0
2020/8/30 4:06,40,0
2020/8/30 4:11,40,0
2020/8/30 4:16,40,0
2020/8/30 4:21,40,0
2020/8/30 4:26,40,0
2020/8/30 4:31,40,0
2020/8/30 4:36,40,0
2020/8/30 4:41,40,0
2020/8/30 4:46,40,0
2020/8/30 4:51,40,0
2020/8/30 4:56,40,0
2020/8/30 5:01,40,0
2020/8/30 5:06,40,0
2020/8/30 5:11,40,0
2020/8/30 5:16,40,0
2020/8/30 5:21,40,0
2020/8/30 5:26,40,0
2020/8/30 5:31,40,0
2020/8/30 5:36,40,0
2020/8/30 5:41,40,0
2020/8/30 5:46,40,0
2020/8/30 5:51,40,0
2020/8/30 5:56,40,0
2020/8/30 6:01,40,0
2020/8/30 6:06,40,0
2020/8/30 6:11,40,0
2020/8/30 6:16,40,0
2020/8/30 6:21,40,0
2020/8/30 6:26,40,0
2020/8/30 6:31,40,0
2020/8/30 6:36,40,0
2020/8/30 6:41,40,0
2020/8/30 6:46,40,0
2020/8/30 6:51,40,0
2020/8/30 6:56,40,0
2020/8/30 7:01,40,0
2020/8/30 7:06,40,0
2020/8/30 7:11,40,0
2020/8/30 7:16,40,0
2020/8/30 7:21,40,0
2020/8/30 7:26,40,0
2020/8/30 7:31,40,0
2020/8/30 7:36,40,0
2020/8/30 7:41,40,0
2020/8/30 7:46,40,0
2020/8/30 7:51,40,0
2020/8/30 7:56,40,0
2020/8/30 8:01,40,0
2020/8/30 8:06,40,0
2020/8/30 8:11,40,0
2020/8/30 8:16,40,0
2020/8/30 8:21,40,0
2020/8/30 8:26,40,0
2020/8/30 8:31,40,0
2020/8/30 8:36,40,0
2020/8/30 8:41,40,0
2020/8/30 8:46,40,0
2020/8/30 8:51,40,0
2020/8/30 8:56,40,0
2020/8/30 9:01,40,0
2020/8/30 9:06,40,0
2020/8/30 9:11,40,0
2020/8/30 9:16,40,0
2020/8/30 9:21,40,0
2020/8/30 9:26,40,0
2020/8/30 9:31,40,0
2020/8/30 9:36,40,0
2020/8/30 9:41,40,0
2020/8/30 9:46,40,0
2020/8/30 9:51,40,0
2020/8/30 9:56,40,0
2020/8/30 10:01,40,0
2020/8/30 10:06,40,0
2020/8/30 10:11,40,0
2020/8/30 10:16,40,0
2020/8/30 10:21,40,0
2020/8/30 10:26,40,0
2020/8/30 10:31,40,0
2020/8/30 10:36,40,0
2020/8/30 10:41,40,0
2020/8/30 10:46,40,0
2020/8/30 10:51,40,0
2020/8/30 10:56,40,0
2020/8/30 11:01,40,0
2020/8/30 11:06,40,0
2020/8/30 11:11,40,0
2020/8/30 11:16,40,0
2020/8/30 11:21,40,0
2020/8/30 11:26,30,0
2020/8/30 11:31,40,0
2020/8/30 11:36,40,0
2020/8/30 11:41,40,0
2020/8/30 11:46,40,0
2020/8/30 11:51,30,0
2020/8/30 11:56,30,0
2020/8/30 12:01,40,0
2020/8/30 12:11,30,0
2020/8/30 12:16,30,0
2020/8/30 12:26,0,0
2020/8/30 13:21,40,0
2020/8/30 13:26,0,0
2020/8/30 14:26,0,0
2020/8/30 15:26,0,0
2020/8/30 16:26,0,0
2020/8/30 17:26,0,0
2020/8/30 18:26,0,0
2020/8/30 19:21,40,0
2020/8/30 19:26,0,0
2020/8/30 19:41,40,0
2020/8/30 19:46,40,0
2020/8/30 19:51,40,0
2020/8/30 19:56,40,0
2020/8/30 20:01,40,0
2020/8/30 20:06,40,0
2020/8/30 20:11,40,0
2020/8/30 20:16,40,0
2020/8/30 20:21,40,0
2020/8/30 20:26,40,0
2020/8/30 20:41,40,0
2020/8/30 20:51,40,0
2020/8/30 20:56,40,0
2020/8/30 21:01,40,0
2020/8/30 21:06,40,0
2020/8/30 21:26,0,0
2020/8/30 21:36,40,0
2020/8/30 21:41,40,0
2020/8/30 21:46,40,0
2020/8/30 21:51,40,0
2020/8/30 21:56,40,0
2020/8/30 22:01,40,0
2020/8/30 22:11,40,0
2020/8/30 22:16,40,0
2020/8/30 22:21,40,0
2020/8/30 22:26,40,0
2020/8/30 22:31,40,0
2020/8/30 22:41,40,0
2020/8/30 22:46,40,0
2020/8/30 22:51,40,0
2020/8/30 22:56,40,0
2020/8/30 23:01,40,0
2020/8/30 23:06,40,0
2020/8/30 23:11,40,0
2020/8/30 23:26,40,0
2020/8/30 23:31,40,0
2020/8/30 23:36,40,0
2020/8/30 23:41,40,0
2020/8/30 23:46,40,0
2020/8/30 23:51,40,0
2020/8/30 23:56,40,0
2020/8/31 0:01,40,0
2020/8/31 0:06,40,0
2020/8/31 0:11,40,0
2020/8/31 0:16,40,0
2020/8/31 0:21,40,0
2020/8/31 0:26,40,0
2020/8/31 0:31,40,0
2020/8/31 0:36,40,0
2020/8/31 0:41,40,0
2020/8/31 0:46,40,0
2020/8/31 0:51,40,0
2020/8/31 0:56,40,0
2020/8/31 1:01,40,0
2020/8/31 1:06,40,0
2020/8/31 1:11,40,0
2020/8/31 1:16,40,0
2020/8/31 1:21,40,0
2020/8/31 1:26,40,0
2020/8/31 1:31,40,0
2020/8/31 1:36,40,0
2020/8/31 1:41,40,0
2020/8/31 1:46,40,0
2020/8/31 1:51,40,0
2020/8/31 1:56,40,0
2020/8/31 2:01,40,0
2020/8/31 2:06,40,0
2020/8/31 2:11,40,0
2020/8/31 2:16,40,0
2020/8/31 2:21,40,0
2020/8/31 2:26,40,0
2020/8/31 2:31,40,0
2020/8/31 2:36,40,0
2020/8/31 2:41,40,0
2020/8/31 2:46,40,0
2020/8/31 2:51,40,0
2020/8/31 2:56,40,0
2020/8/31 3:01,40,0
2020/8/31 3:06,40,0
2020/8/31 3:11,40,0
2020/8/31 3:16,40,0
2020/8/31 3:21,40,0
2020/8/31 3:26,40,0
2020/8/31 3:31,40,0
2020/8/31 3:36,40,0
2020/8/31 3:41,40,0
2020/8/31 3:46,40,0
2020/8/31 3:51,40,0
2020/8/31 3:56,40,0
2020/8/31 4:01,40,0
2020/8/31 4:06,40,0
2020/8/31 4:11,40,0
2020/8/31 4:16,40,0
2020/8/31 4:21,40,0
2020/8/31 4:26,40,0
2020/8/31 4:31,40,0
2020/8/31 4:36,40,0
2020/8/31 4:41,40,0
2020/8/31 4:46,40,0
2020/8/31 4:51,40,0
2020/8/31 4:56,40,0
2020/8/31 5:01,40,0
2020/8/31 5:06,40,0
2020/8/31 5:11,40,0
2020/8/31 5:16,40,0
2020/8/31 5:21,40,0
2020/8/31 5:26,40,0
2020/8/31 5:31,40,0
2020/8/31 5:36,40,0
2020/8/31 5:41,40,0
2020/8/31 5:46,40,0
2020/8/31 5:51,40,0
2020/8/31 5:56,40,0
2020/8/31 6:01,40,0
2020/8/31 6:06,40,0
2020/8/31 6:11,40,0
2020/8/31 6:16,40,0
2020/8/31 6:21,40,0
2020/8/31 6:26,40,0
2020/8/31 6:31,40,0
2020/8/31 6:36,40,0
2020/8/31 6:41,40,0
2020/8/31 6:46,40,0
2020/8/31 6:51,40,0
2020/8/31 6:56,40,0
2020/8/31 7:01,40,0
2020/8/31 7:06,40,0
2020/8/31 7:11,40,0
2020/8/31 7:16,40,0
2020/8/31 7:21,40,0
2020/8/31 7:26,40,0
2020/8/31 7:31,40,0
2020/8/31 7:36,40,0
2020/8/31 7:41,40,0
2020/8/31 7:46,40,0
2020/8/31 7:51,40,0
2020/8/31 7:56,40,0
2020/8/31 8:01,40,0
2020/8/31 8:06,40,0
2020/8/31 8:11,40,0
2020/8/31 8:16,40,0
2020/8/31 8:21,40,0
2020/8/31 8:26,40,0
2020/8/31 8:31,40,0
2020/8/31 8:36,40,0
2020/8/31 8:41,40,0
2020/8/31 8:46,40,0
2020/8/31 8:51,40,0
2020/8/31 8:56,40,0
2020/8/31 9:01,40,0
2020/8/31 9:06,40,0
2020/8/31 9:11,40,0
2020/8/31 9:16,40,0
2020/8/31 9:21,40,0
2020/8/31 9:26,40,0
2020/8/31 9:31,40,0
2020/8/31 9:36,40,0
2020/8/31 9:41,40,0
2020/8/31 9:51,40,0
2020/8/31 10:01,40,0
2020/8/31 10:06,40,0
2020/8/31 10:21,40,0
2020/8/31 10:26,0,0
2020/8/31 11:01,40,0
2020/8/31 11:26,0,0
2020/8/31 12:26,0,0
2020/8/31 13:26,0,0
2020/8/31 14:26,0,0
2020/8/31 15:26,0,0
2020/8/31 16:26,0,0
2020/8/31 17:26,0,0
2020/8/31 18:26,0,0
2020/8/31 19:26,0,0
2020/8/31 20:26,0,0
2020/8/31 21:26,0,0
2020/8/31 22:26,0,0
2020/8/31 23:26,0,0
2020/9/1 0:26,0,0
2020/9/1 1:26,0,0
2020/9/1 2:26,0,0
2020/9/1 3:26,0,0
2020/9/1 4:26,0,0
2020/9/1 5:26,0,0
2020/9/1 6:26,0,0
2020/9/1 7:26,0,0
2020/9/1 8:26,0,0
2020/9/1 9:26,0,0
2020/9/1 10:26,0,0
2020/9/1 11:26,0,0
2020/9/1 12:26,0,0
2020/9/1 13:26,0,0
2020/9/1 14:26,0,0
2020/9/1 15:26,0,0
2020/9/1 16:26,0,0
2020/9/1 17:26,0,0
2020/9/1 18:26,0,0
2020/9/1 19:26,0,0
2020/9/1 20:26,0,0
2020/9/1 21:26,0,0
2020/9/1 21:36,0,0.2
2020/9/1 21:41,0,0.8
2020/9/1 21:51,0,0.2
2020/9/1 22:26,0,0
2020/9/1 22:31,0,0.2
2020/9/1 23:01,40,0
2020/9/1 23:06,40,0
2020/9/1 23:11,40,0
2020/9/1 23:16,40,0
2020/9/1 23:21,40,0
2020/9/1 23:26,0,0
2020/9/1 23:46,0,0.2
2020/9/2 0:16,40,0
2020/9/2 0:26,40,0
2020/9/2 0:51,40,0
2020/9/2 0:56,40,0
2020/9/2 1:01,40,0
2020/9/2 1:06,40,0
2020/9/2 1:11,40,0
2020/9/2 1:26,0,0
2020/9/2 2:01,40,0
2020/9/2 2:26,0,0
2020/9/2 3:26,0,0
2020/9/2 4:26,0,0
2020/9/2 5:26,0,0
2020/9/2 6:26,0,0
2020/9/2 7:26,0,0
2020/9/2 8:26,0,0
2020/9/2 9:26,0,0
2020/9/2 10:26,0,0
2020/9/2 11:26,0,0
2020/9/2 12:11,0,0.4
2020/9/2 12:16,40,3.4
2020/9/2 12:21,40,0
2020/9/2 12:26,40,0
2020/9/2 12:31,40,0
2020/9/2 12:36,40,0
2020/9/2 12:41,40,0
2020/9/2 12:46,40,0
2020/9/2 12:51,40,0
2020/9/2 12:56,40,0
2020/9/2 13:01,40,0
2020/9/2 13:06,40,0
2020/9/2 13:11,40,0
2020/9/2 13:16,40,0
2020/9/2 13:21,40,0
2020/9/2 13:26,40,0
2020/9/2 13:31,40,0
2020/9/2 13:36,40,0
2020/9/2 13:41,40,0
2020/9/2 13:46,40,0
2020/9/2 13:51,40,0
2020/9/2 13:56,40,0
2020/9/2 14:01,40,0
2020/9/2 14:06,40,0
2020/9/2 14:11,40,0
2020/9/2 14:16,40,0
2020/9/2 14:21,40,0
2020/9/2 14:26,40,0
2020/9/2 14:31,40,0
2020/9/2 14:36,40,0
2020/9/2 14:41,40,0
2020/9/2 14:46,40,0
2020/9/2 14:51,40,0
2020/9/2 14:56,40,0
2020/9/2 15:01,40,0
2020/9/2 15:06,40,0
2020/9/2 15:11,40,0
2020/9/2 15:16,40,0
2020/9/2 15:21,40,0
2020/9/2 15:26,40,0
2020/9/2 15:31,40,0
2020/9/2 15:36,40,0
2020/9/2 16:26,0,0
2020/9/2 17:26,0,0
2020/9/2 18:26,0,0
2020/9/2 18:56,40,0
2020/9/2 19:01,40,0
2020/9/2 19:26,0,0
2020/9/2 20:26,0,0
2020/9/2 21:26,0,0
2020/9/2 21:56,40,0
2020/9/2 22:26,0,0
2020/9/2 23:26,0,0
2020/9/3 0:26,0,0
2020/9/3 1:26,0,0
2020/9/3 2:26,0,0
2020/9/3 3:26,0,0
2020/9/3 4:26,0,0
2020/9/3 4:36,40,0
2020/9/3 5:11,40,0
2020/9/3 5:26,0,0
2020/9/3 6:11,40,0
2020/9/3 6:21,40,0
2020/9/3 6:26,0,0
2020/9/3 6:31,40,0
2020/9/3 7:26,0,0
2020/9/3 8:26,0,0
2020/9/3 9:26,0,0
2020/9/3 10:26,0,0
2020/9/3 11:26,0,0
2020/9/3 12:26,0,0
2020/9/3 13:26,0,0
2020/9/3 14:26,0,0
2020/9/3 15:26,0,0
2020/9/3 16:26,0,0
2020/9/3 17:26,0,0
2020/9/3 18:26,0,0
2020/9/3 19:26,0,0
2020/9/3 20:26,0,0
2020/9/3 21:26,0,0
2020/9/3 22:26,0,0
2020/9/3 23:26,0,0
2020/9/4 0:26,0,0
2020/9/4 1:26,0,0
2020/9/4 2:26,0,0
2020/9/4 3:26,0,0
2020/9/4 4:26,0,0
2020/9/4 5:26,0,0
2020/9/4 6:26,0,0
2020/9/4 7:26,0,0
2020/9/4 8:26,0,0
2020/9/4 9:26,0,0
2020/9/4 10:26,0,0
2020/9/4 11:26,0,0
2020/9/4 12:26,0,0
2020/9/4 13:26,0,0
2020/9/4 14:26,0,0
2020/9/4 15:26,0,0
2020/9/4 16:26,0,0
2020/9/4 17:26,0,0
2020/9/4 18:26,0,0
2020/9/4 19:26,0,0
2020/9/4 20:26,0,0
2020/9/4 21:26,0,0
2020/9/4 22:26,0,0
2020/9/4 23:26,0,0
2020/9/5 0:26,0,0
2020/9/5 1:26,0,0
2020/9/5 2:26,0,0
2020/9/5 3:26,0,0
2020/9/5 4:26,0,0
2020/9/5 5:26,0,0
2020/9/5 6:26,0,0
2020/9/5 7:26,0,0
2020/9/5 8:26,0,0
2020/9/5 9:26,0,0
2020/9/5 10:26,0,0
2020/9/5 11:26,0,0
2020/9/5 12:26,0,0
2020/9/5 13:26,0,0
2020/9/5 14:26,0,0
2020/9/5 15:26,0,0
2020/9/5 16:26,0,0
2020/9/5 17:26,0,0
2020/9/5 18:26,0,0
2020/9/5 19:26,0,0
2020/9/5 20:26,0,0
2020/9/5 21:26,0,0
2020/9/5 22:26,0,0
2020/9/5 23:26,0,0
2020/9/6 0:26,0,0
2020/9/6 1:26,0,0
2020/9/6 2:26,0,0
2020/9/6 3:26,0,0
2020/9/6 4:26,0,0
2020/9/6 5:26,0,0
2020/9/6 6:26,0,0
2020/9/6 7:26,0,0
2020/9/6 8:26,0,0
2020/9/6 9:26,0,0
2020/9/6 10:26,0,0
2020/9/6 11:26,0,0
2020/9/6 12:26,0,0
2020/9/6 13:26,0,0
2020/9/6 14:26,0,0
2020/9/6 15:26,0,0
2020/9/6 16:26,0,0
2020/9/6 17:26,0,0
2020/9/6 18:26,0,0
2020/9/6 19:26,0,0
2020/9/6 20:26,0,0
2020/9/6 21:26,0,0
2020/9/6 22:26,0,0
2020/9/6 23:26,0,0
2020/9/7 0:26,0,0
2020/9/7 1:26,0,0
2020/9/7 2:26,0,0
2020/9/7 3:26,0,0
2020/9/7 4:26,0,0
2020/9/7 5:26,0,0
2020/9/7 6:26,0,0
2020/9/7 7:26,0,0
2020/9/7 8:26,0,0
2020/9/7 9:26,0,0
2020/9/7 10:26,0,0
2020/9/7 11:26,0,0
2020/9/7 12:26,0,0
2020/9/7 12:36,0,0.4
2020/9/7 13:26,0,0
2020/9/7 14:26,0,0
2020/9/7 15:26,0,0
2020/9/7 16:26,0,0
2020/9/7 17:26,0,0
2020/9/7 18:26,0,0
2020/9/7 19:26,0,0
2020/9/7 20:26,0,0
2020/9/7 21:26,0,0
2020/9/7 22:26,0,0
2020/9/7 23:26,0,0
2020/9/8 0:26,0,0
2020/9/8 1:26,0,0
2020/9/8 2:26,0,0
2020/9/8 3:26,0,0
2020/9/8 4:26,0,0
2020/9/8 5:26,0,0
2020/9/8 6:26,0,0
2020/9/8 7:26,0,0
2020/9/8 8:26,0,0
2020/9/8 9:26,0,0
2020/9/8 10:26,0,0
2020/9/8 11:26,0,0
2020/9/8 12:26,0,0
2020/9/8 13:26,0,0
2020/9/8 14:26,0,0
2020/9/8 15:26,0,0
2020/9/8 16:26,0,0
2020/9/8 17:26,0,0
2020/9/8 18:26,0,0
2020/9/8 19:26,0,0
2020/9/8 20:26,0,0
2020/9/8 21:26,0,0
2020/9/8 22:26,0,0
2020/9/8 23:26,0,0
2020/9/9 0:26,0,0
2020/9/9 1:26,0,0
2020/9/9 2:26,0,0
2020/9/9 3:26,0,0
2020/9/9 4:26,0,0
2020/9/9 5:26,0,0
2020/9/9 6:26,0,0
2020/9/9 7:26,0,0
2020/9/9 8:26,0,0
2020/9/9 9:26,0,0
2020/9/9 10:26,0,0
2020/9/9 11:26,0,0
2020/9/9 12:26,0,0
2020/9/9 13:26,0,0
2020/9/9 14:26,0,0
2020/9/9 15:26,0,0
2020/9/9 16:26,0,0
2020/9/9 17:26,0,0
2020/9/9 18:26,0,0
2020/9/9 19:26,0,0
2020/9/9 20:26,0,0
2020/9/9 21:26,0,0
2020/9/9 22:26,0,0
2020/9/9 23:26,0,0
2020/9/10 0:26,0,0
2020/9/10 1:26,0,0
2020/9/10 2:26,0,0
2020/9/10 3:26,0,0
2020/9/10 4:26,0,0
2020/9/10 5:26,0,0
2020/9/10 6:26,0,0
2020/9/10 7:26,0,0
2020/9/10 8:26,0,0
2020/9/10 9:26,0,0
2020/9/10 10:26,0,0
2020/9/10 11:26,0,0
2020/9/10 12:26,0,0
2020/9/10 13:26,0,0
2020/9/10 14:26,0,0
2020/9/10 15:26,0,0
2020/9/10 16:26,0,0
2020/9/10 17:26,0,0
2020/9/10 18:26,0,0
2020/9/10 19:26,0,0
2020/9/10 20:01,0,0.2
2020/9/10 20:26,0,0
2020/9/10 20:41,0,0.2
2020/9/10 21:26,0,0
2020/9/10 22:26,0,0.2
2020/9/10 22:36,0,0.2
2020/9/10 23:11,0,0.2
2020/9/10 23:26,0,0
2020/9/10 23:36,0,0.2
2020/9/11 0:16,0,0.4
2020/9/11 0:21,0,1.8
2020/9/11 0:26,0,0
2020/9/11 1:26,0,0
2020/9/11 1:41,0,0.2
2020/9/11 2:21,0,0.2
2020/9/11 2:26,40,0
2020/9/11 2:31,40,0
2020/9/11 2:36,40,0
2020/9/11 2:41,40,0
2020/9/11 2:46,40,0
2020/9/11 2:51,40,0
2020/9/11 2:56,40,0
2020/9/11 3:01,40,0
2020/9/11 3:06,40,0
2020/9/11 3:11,40,0
2020/9/11 3:16,40,0
2020/9/11 3:21,40,0
2020/9/11 3:26,40,0
2020/9/11 3:31,40,0
2020/9/11 3:36,40,0
2020/9/11 3:41,40,0
2020/9/11 3:46,40,0
2020/9/11 3:51,40,0
2020/9/11 3:56,40,0
2020/9/11 4:01,40,0.2
2020/9/11 4:11,40,0.2
2020/9/11 4:16,40,0.2
2020/9/11 4:21,40,0
2020/9/11 4:26,40,0
2020/9/11 4:31,40,0
2020/9/11 4:36,40,0
2020/9/11 4:41,40,0
2020/9/11 4:46,40,0.4
2020/9/11 4:51,40,0.2
2020/9/11 4:56,40,0.8
2020/9/11 5:01,40,1
2020/9/11 5:06,40,1.8
2020/9/11 5:11,40,2.8
2020/9/11 5:16,40,1.8
2020/9/11 5:21,40,1
2020/9/11 5:26,40,1.2
2020/9/11 5:31,40,3
2020/9/11 5:36,40,1
2020/9/11 5:41,40,1.4
2020/9/11 5:46,40,2.6
2020/9/11 5:51,40,2.2
2020/9/11 5:56,40,1.6
2020/9/11 6:01,40,0.6
2020/9/11 6:06,40,0.2
2020/9/11 6:11,40,0.2
2020/9/11 6:16,40,0.2
2020/9/11 6:21,40,0
2020/9/11 6:26,40,0
2020/9/11 6:31,40,0.2
2020/9/11 6:36,40,0
2020/9/11 6:41,40,0
2020/9/11 6:46,40,0
2020/9/11 6:51,40,0
2020/9/11 6:56,40,0
2020/9/11 7:01,40,0
2020/9/11 7:06,40,0
2020/9/11 7:11,40,0.2
2020/9/11 7:16,40,0
2020/9/11 7:21,40,0
2020/9/11 7:26,40,0.2
2020/9/11 7:31,40,0.2
2020/9/11 7:36,40,0
2020/9/11 7:41,40,0
2020/9/11 7:46,40,0
2020/9/11 7:51,40,0
2020/9/11 7:56,40,0.2
2020/9/11 8:01,40,0.2
2020/9/11 8:06,40,0.2
2020/9/11 8:11,40,0.2
2020/9/11 8:16,40,0
2020/9/11 8:21,40,0
2020/9/11 8:26,40,0
2020/9/11 8:31,40,0.4
2020/9/11 8:36,40,1.8
2020/9/11 8:41,40,2.2
2020/9/11 8:46,40,0.6
2020/9/11 8:51,40,0
2020/9/11 8:56,40,0.2
2020/9/11 9:01,40,0
2020/9/11 9:06,40,0
2020/9/11 9:11,40,0
2020/9/11 9:16,40,0
2020/9/11 9:21,40,0
2020/9/11 9:26,40,0
2020/9/11 9:31,40,0
2020/9/11 9:36,40,0
2020/9/11 9:41,40,0
2020/9/11 9:46,40,0
2020/9/11 9:51,40,0
2020/9/11 9:56,40,0.2
2020/9/11 10:01,40,0.6
2020/9/11 10:06,40,2.2
2020/9/11 10:11,40,2
2020/9/11 10:16,40,0.6
2020/9/11 10:21,40,1
2020/9/11 10:26,40,1
2020/9/11 10:31,40,1
2020/9/11 10:36,40,1
2020/9/11 10:41,40,1.4
2020/9/11 10:46,40,0
2020/9/11 10:51,40,0
2020/9/11 10:56,40,0
2020/9/11 11:01,40,0
2020/9/11 11:06,40,0
2020/9/11 11:11,40,0
2020/9/11 11:16,40,0
2020/9/11 11:21,40,0
2020/9/11 11:26,40,0
2020/9/11 11:31,40,0
2020/9/11 11:36,40,0
2020/9/11 11:41,40,0
2020/9/11 11:46,40,0.2
2020/9/11 11:51,40,0
2020/9/11 11:56,40,0
2020/9/11 12:01,40,0
2020/9/11 12:06,40,0
2020/9/11 12:11,40,0
2020/9/11 12:16,40,0
2020/9/11 12:21,40,0
2020/9/11 12:26,40,0
2020/9/11 12:31,40,0
2020/9/11 12:36,40,0
2020/9/11 12:41,40,0
2020/9/11 12:46,40,0
2020/9/11 12:51,40,0
2020/9/11 12:56,40,0
2020/9/11 13:01,40,0
2020/9/11 13:06,40,0
2020/9/11 13:11,40,0
2020/9/11 13:16,40,0
2020/9/11 13:21,40,0
2020/9/11 13:26,40,0
2020/9/11 13:31,40,0
2020/9/11 13:36,40,0
2020/9/11 13:41,40,0
2020/9/11 13:46,40,0
2020/9/11 13:51,40,0
2020/9/11 13:56,40,0
2020/9/11 14:01,40,0
2020/9/11 14:06,40,0
2020/9/11 14:11,40,0
2020/9/11 14:16,40,0
2020/9/11 14:21,40,0
2020/9/11 14:26,40,0
2020/9/11 14:31,40,0
2020/9/11 14:36,40,0
2020/9/11 14:41,40,0
2020/9/11 14:46,40,0
2020/9/11 14:51,40,0
2020/9/11 14:56,40,0
2020/9/11 15:01,40,0
2020/9/11 15:06,40,0
2020/9/11 15:11,40,0
2020/9/11 15:16,40,0
2020/9/11 15:21,40,0
2020/9/11 15:26,40,0
2020/9/11 15:31,40,0
2020/9/11 15:36,40,0
2020/9/11 15:41,40,0
2020/9/11 15:46,40,0
2020/9/11 15:51,40,0
2020/9/11 15:56,40,0
2020/9/11 16:01,40,0
2020/9/11 16:06,40,0
2020/9/11 16:11,40,0
2020/9/11 16:16,40,0
2020/9/11 16:21,40,0
2020/9/11 16:26,40,0
2020/9/11 16:31,40,0
2020/9/11 16:36,40,0
2020/9/11 16:41,40,0
2020/9/11 16:46,40,0
2020/9/11 16:51,40,0
2020/9/11 16:56,40,0
2020/9/11 17:01,40,0
2020/9/11 17:06,40,0
2020/9/11 17:11,40,0
2020/9/11 17:16,40,0
2020/9/11 17:21,40,0
2020/9/11 17:26,40,0
2020/9/11 17:31,40,0
2020/9/11 17:36,40,0
2020/9/11 17:41,40,0
2020/9/11 17:46,40,0
2020/9/11 17:51,40,0
2020/9/11 17:56,40,0
2020/9/11 18:01,40,0
2020/9/11 18:06,40,0
2020/9/11 18:11,40,0
2020/9/11 18:16,40,0
2020/9/11 18:21,40,0
2020/9/11 18:26,40,0
2020/9/11 18:31,40,0.4
2020/9/11 18:36,40,0
2020/9/11 18:41,40,0.2
2020/9/11 18:46,40,0
2020/9/11 18:51,40,0.4
2020/9/11 18:56,40,0.2
2020/9/11 19:01,40,0
2020/9/11 19:06,40,0
2020/9/11 19:11,40,0.2
2020/9/11 19:16,40,0
2020/9/11 19:21,40,0.2
2020/9/11 19:26,40,0.6
2020/9/11 19:31,40,0.6
2020/9/11 19:36,40,0.4
2020/9/11 19:41,40,0
2020/9/11 19:46,40,0.2
2020/9/11 19:51,40,0.8
2020/9/11 19:56,40,0.6
2020/9/11 20:01,40,0.6
2020/9/11 20:06,40,0.8
2020/9/11 20:11,40,0.2
2020/9/11 20:16,40,0.4
2020/9/11 20:21,40,0.2
2020/9/11 20:26,40,0
2020/9/11 20:31,40,0
2020/9/11 20:36,40,0
2020/9/11 20:41,40,0
2020/9/11 20:46,40,0
